Date,ret_real,vol_garch,vol_annual,var_95,var_99,exceed_95,exceed_99
2023-09-18,-0.58627948744042,1.4455385591621608,22.94721322858624,-2.725722449614903,-4.325683698125575,0,0
2023-09-19,-0.73771146940028,1.4470877231253743,22.971805444106593,-2.7286602312124013,-4.330336136376831,0,0
2023-09-20,0.87126155594211,1.448628437330863,22.99626352388148,-2.7315819889781197,-4.334963198375485,0,0
2023-09-21,-2.15845213732607,1.4501607585148275,23.020588368570156,-2.7344878305046483,-4.339565054511293,0,0
2023-09-22,-0.0272822133986,1.4516847428969208,23.04478087063195,-2.737377862405017,-4.344141873622719,0,0
2023-09-25,-0.43745887456840005,1.4532004461867838,23.06884191442999,-2.740252190325085,-4.348693823016562,0,0
2023-09-26,-0.6735854335471,1.4547079235904674,23.092772376333166,-2.7431109189557197,-4.353221068487244,0,0
2023-09-27,0.0551597762002,1.456207229816751,23.11657312481643,-2.7459541520447814,-4.357723774335784,0,0
2023-09-28,1.84393329176523,1.4576984190833555,23.140245020559416,-2.748781992408903,-4.362202103388457,0,0
2023-09-29,0.84900721334957,1.459181545123053,23.163788916543435,-2.7515945419450776,-4.366656217015144,0,0
2023-10-02,-2.55518387831583,1.4606566611896767,23.18720565814689,-2.754391901642054,-4.371086275147382,0,0
2023-10-03,-0.45533010894279,1.4621238200640332,23.2104960832391,-2.75717417159155,-4.375492436296113,0,0
2023-10-04,-0.8750625267827401,1.4635830740597169,23.23366102227264,-2.7599414509992783,-4.379874857569155,0,0
2023-10-05,-1.03773695463762,1.4650344750288324,23.256701298374146,-2.762693838195798,-4.384233694688382,0,0
2023-10-06,2.16142013243137,1.4664780743676211,23.27961772743366,-2.7654314306471854,-4.388569102006622,0,0
2023-10-09,0.49538803844211,1.4679139230220006,23.30241111819255,-2.768154324965537,-4.392881232524293,0,0
2023-10-10,-0.28867858051032,1.4693420714930132,23.325082272330008,-2.770862616919304,-4.39717023790577,0,0
2023-10-11,-0.49682374726279,1.4707625698421873,23.347631984548162,-2.7735564014434573,-4.4014362684954795,0,0
2023-10-12,-0.55493983753457,1.472175467696815,23.370061042655852,-2.776235772649498,-4.405679473333754,0,0
2023-10-13,-0.39030373872053004,1.4735808142551448,23.392370227651057,-2.7789008238353032,-4.409900000172424,0,0
2023-10-16,0.19533896712972,1.4749786582914926,23.414560313802045,-2.781551647494819,-4.414097995490173,0,0
2023-10-17,-0.32111390657374,1.4763690481612726,23.436632068727214,-2.7841883353276,-4.418273604507636,0,0
2023-10-18,0.18162787238428002,1.477752031805949,23.45858625347371,-2.7868109782482007,-4.422426971202281,0,0
2023-10-19,0.26486463165446,1.4791276567579108,23.48042362259483,-2.7894196663954194,-4.42655823832304,0,0
2023-10-20,-1.38783997704066,1.480495970145271,23.50214492422616,-2.792014489141398,-4.43066754740473,0,0
2023-10-23,0.8714011252535601,1.4818570186965898,23.52375090016061,-2.7945955351005827,-4.434755038782233,0,0
2023-10-24,1.03021770559338,1.4832108487455284,23.54524228592224,-2.797162892138544,-4.438820851604471,0,0
2023-10-25,-1.0582072795597801,1.4845575062354275,23.56661981083897,-2.7997166473806634,-4.44286512384816,0,0
2023-10-26,-0.09803193019683001,1.485897036723818,23.587884198114192,-2.8022568872206857,-4.446887992331353,0,0
2023-10-27,1.8188636106531602,1.4872294853868628,23.609036164897255,-2.8047836973291425,-4.450889592726786,0,0
2023-10-30,0.42561553476826997,1.4885548970237295,23.630076422352893,-2.8072971626616434,-4.454870059575,0,0
2023-10-31,-0.21944590138385,1.489873316060899,23.65100567572964,-2.8097973674670493,-4.458829526297288,0,0
2023-11-01,0.09606765995697,1.4911847865564078,23.671824624427128,-2.812284395295515,-4.462768125208434,0,0
2023-11-02,0.60175439453708,1.4924893522040275,23.692533962062484,-2.8147583290064153,-4.466685987529263,0,0
2023-11-03,0.20431616991152998,1.4937870563373803,23.71313437653564,-2.8172192507761507,-4.470583243399004,0,0
2023-11-06,0.9480050828115001,1.4950779419339943,23.733626550093692,-2.8196672421058366,-4.474460021887463,0,0
2023-11-07,-1.07054338454219,1.496362051619299,23.754011159394366,-2.822102383828881,-4.4783164510070295,0,0
2023-11-08,-1.15101448190989,1.4976394276705605,23.774288875568452,-2.824524756118446,-4.48215265772449,0,0
2023-11-09,0.19275703259737,1.4989101120207584,23.794460364281363,-2.8269344384948014,-4.485968767972673,0,0
2023-11-10,-1.4269157458469799,1.5001741462624079,23.81452628579381,-2.8293315098325715,-4.489764906661923,0,0
2023-11-13,2.18059974008715,1.5014315716513231,23.834487295021543,-2.831716048367873,-4.493541197691411,0,0
2023-11-14,0.5445889973388199,1.5026824291103278,23.854344041594242,-2.8340881317053492,-4.4972977639602725,0,0
2023-11-15,0.9459553378394701,1.503926759232911,23.874097169913572,-2.8364478368251063,-4.501034727378585,0,0
2023-11-16,-0.35031055938466005,1.5051646022868301,23.893747319210366,-2.8387952400895426,-4.504752208878192,0,0
2023-11-17,0.8868639896387399,1.5063959982176616,23.913295123600985,-2.841130417250085,-4.5084503284233675,0,0
2023-11-20,1.98682159749101,1.5076209866523007,23.932741212142897,-2.843453443453823,-4.512129205021323,0,0
2023-11-21,0.05244771158837,1.508839606902412,23.95208620888943,-2.8457643932500534,-4.51578895673257,0,0
2023-11-22,-1.26634317785976,1.510051897967829,23.971330732943745,-2.848063340596728,-4.519429700681134,0,0
2023-11-23,0.33132487051672,1.5112578985399077,23.990475398512075,-2.8503503588668124,-4.52305155306462,0,0
2023-11-24,0.46201451544259,1.5124576470048297,24.009520814956165,-2.852625520854549,-4.526654629164137,0,0
2023-11-27,-0.89959383820025,1.5136511814468607,24.02846758684499,-2.8548888987816383,-4.530239043354085,0,0
2023-11-28,1.01805783704156,1.5148385396515638,24.04731631400577,-2.85714056430333,-4.5338049091117965,0,0
2023-11-29,-0.39541648051621,1.516019759108965,24.066067591574214,-2.859380588514429,-4.537352339027053,0,0
2023-11-30,1.12936151852322,1.5171948770166765,24.084722010044114,-2.861609041955216,-4.540881444811461,0,0
2023-12-01,2.06778948185395,1.518363930282977,24.103280155316227,-2.8638259946172884,-4.544392337307702,0,0
2023-12-04,-2.29002891709397,1.5195269555298467,24.12174260874647,-2.8660315159493184,-4.547885126498646,0,0
2023-12-05,-1.26433553747709,1.5206839890959636,24.140109947193466,-2.8682256748627335,-4.551359921516356,0,0
2023-12-06,-1.4955544784657901,1.5218350670396559,24.158382743065435,-2.8704085397373147,-4.554816830650947,0,0
2023-12-07,1.8131370036655399,1.5229802251418152,24.17656156436642,-2.872580178426722,-4.558255961359339,0,0
2023-12-08,0.9336658119057101,1.524119498908769,24.194646974741897,-2.874740658263941,-4.561677420273884,0,0
2023-12-11,-1.0526403080123699,1.525252923575115,24.212639533523763,-2.8768900460666598,-4.565081313210876,0,0
2023-12-12,0.15860542510078998,1.5263805341065164,24.230539795774718,-2.879028408142566,-4.568467745178948,0,0
2023-12-13,0.0,1.5275023652024582,24.248348312332002,-2.881155810294578,-4.571836820387348,0,0
2023-12-14,2.67134164625686,1.5286184512989691,24.26606562985063,-2.8832723178260027,-4.575188642254112,0,0
2023-12-15,-0.09004914113786,1.5297288265713038,24.28369229084595,-2.885377995545626,-4.5785233134141246,0,0
2023-12-18,-0.95694356738998,1.5308335249365908,24.30122883373568,-2.8874729077727315,-4.581840935727065,0,0
2023-12-19,1.23968165901758,1.5319325800564447,24.318675792881397,-2.889557118342054,-4.585141610285258,0,0
2023-12-20,0.14107288714222,1.5330260253395445,24.33603369862943,-2.891630690608671,-4.58842543742141,0,0
2023-12-21,0.17925663016954,1.5341138939441745,24.353303077351224,-2.89369368745282,-4.591692516716247,0,0
2023-12-22,-0.33316308647011,1.5351962187807364,24.370484451483215,-2.895746171284661,-4.594942947006053,0,0
2023-12-26,0.0,1.5362730325142249,24.38757833956611,-2.897788204048975,-4.598176826390109,0,0
2023-12-27,1.22466379070829,1.5373443675666707,24.4045852562837,-2.899819847229792,-4.60139425223803,0,0
2023-12-28,-0.77642939717696,1.5384102561195536,24.42150571250113,-2.901841161854971,-4.604595321197007,0,0
2023-12-29,-0.8340339060424499,1.5394707301161819,24.438340215302706,-2.9038522085007097,-4.607780129198957,0,0
2024-01-02,-0.29679665916673,1.5405258212640431,24.455089268029184,-2.905853047296005,-4.6109487714675845,0,0
2024-01-03,-0.5572455833696399,1.5415755610371222,24.471753370314588,-2.907843737927045,-4.614101342525336,0,0
2024-01-04,-0.42977199205600997,1.5426199806781902,24.488333018122532,-2.909824339641553,-4.61723793620028,0,0
2024-01-05,-0.95732095996561,1.5436591112010642,24.5048287037821,-2.9117949112530734,-4.620358645632895,0,0
2024-01-08,0.13167965968512,1.5446929833928382,24.521240916023256,-2.9137555111451974,-4.623463563282762,0,0
2024-01-09,-1.35136871514232,1.5457216278160846,24.537570140011795,-2.9157061972757434,-4.6265527809351825,0,0
2024-01-10,0.8632709208340601,1.5467450748110274,24.553816857383847,-2.917647027180876,-4.629626389707703,0,0
2024-01-11,-0.11908469366553999,1.5477633544976903,24.56998154627996,-2.919578057979178,-4.6326844800565645,0,0
2024-01-12,-0.97120372595931,1.5487764967780135,24.58606468137872,-2.921499346375667,-4.635727141783063,0,0
2024-01-16,0.70605732944442,1.5497845313379472,24.602066733929977,-2.9234109486657647,-4.638754464039835,0,0
2024-01-17,-0.9067916399167,1.5507874876495176,24.617988171787644,-2.925312920739214,-4.641766535337058,0,0
2024-01-18,0.33433155392107,1.5517853949728653,24.63382945944205,-2.927205318083946,-4.644763443548582,0,0
2024-01-19,1.11525468954342,1.552778282358262,24.64959105805197,-2.9290881957899035,-4.647745275917977,0,0
2024-01-22,-0.60919277986648,1.553766178648098,24.665273425476148,-2.9309616085528085,-4.6507121190645035,0,0
2024-01-23,0.70157113821107,1.5547491124788466,24.680877016304503,-2.9328256106778916,-4.653664058989018,0,0
2024-01-24,2.39813419565793,1.555727112283006,24.696402281888957,-2.93468025608357,-4.656601181079797,0,0
2024-01-25,-0.43882259759286996,1.5567002062910138,24.711849670373812,-2.936525598305081,-4.6595235701182895,0,0
2024-01-26,-0.3887995133573,1.5576684225331399,24.727219626725805,-2.9383616904980707,-4.662431310284806,0,0
2024-01-29,0.58263386646113,1.5586317888413566,24.742512592763806,-2.94018858544214,-4.665324485164127,0,0
2024-01-30,0.8612481930482699,1.5595903328511842,24.757729007188093,-2.9420063355443453,-4.668203177751052,0,0
2024-01-31,-0.10245069182321001,1.560544082003515,24.77286930560933,-2.9438149928426567,-4.671067470455875,0,0
2024-02-01,-1.28950731034206,1.5614930635464157,24.78793392057716,-2.9456146090093767,-4.6739174451097965,0,0
2024-02-02,-0.80792461388293,1.5624373045369062,24.802923281608468,-2.9474052353545135,-4.676753182970268,0,0
2024-02-05,-1.30376476794878,1.563376831842719,24.81783781521528,-2.9491869228291168,-4.679574764726272,0,0
2024-02-06,0.27797897522733,1.5643116721440355,24.832677944932346,-2.950959722028571,-4.682382270503543,0,0
2024-02-07,-1.19682482855952,1.5652418519352027,24.847444091344382,-2.952723683195849,-4.685175779869714,0,0
2024-02-08,-0.85987539186785,1.5661673975264288,24.862136672113003,-2.954478856224732,-4.687955371839417,0,0
2024-02-09,-0.52762832972283,1.567088335045458,24.876756102003284,-2.956225290662981,-4.690721124879309,0,0
2024-02-12,1.14640895885629,1.5680046904392277,24.891302792910086,-2.9579630357154807,-4.693473116913048,0,0
2024-02-13,-0.3896518995657,1.5689164894755028,24.905777153884,-2.95969214024734,-4.6962114253262035,0,0
2024-02-14,-0.36415105876549997,1.5698237577444918,24.92017959115699,-2.961412652786956,-4.698936126971108,0,0
2024-02-15,1.5019725602353,1.570726520660446,24.934510508167786,-2.963124621529046,-4.701647298171662,0,0
2024-02-16,2.1463738641081602,1.5716248034632367,24.94877030558693,-2.9648280943376406,-4.7043450147280685,0,0
2024-02-20,0.7398266423898,1.5725186312199155,24.962959381341523,-2.966523118749038,-4.707029351921519,0,0
2024-02-21,0.20669521599391,1.5734080288262566,24.977078130639732,-2.9682097419747344,-4.709700384518826,0,0
2024-02-22,0.5918700162107801,1.5742930210082797,24.99112694599495,-2.969888010904309,-4.712358186776998,0,0
2024-02-23,-0.3984854851828,1.5751736323237577,25.005106217249732,-2.971557972108282,-4.715002832447764,0,0
2024-02-26,-1.50535126209467,1.5760498871637036,25.019016331599413,-2.9732196718409383,-4.717634394782041,0,0
2024-02-27,0.18289248539391,1.5769218097538433,25.032857673615467,-2.9748731560431154,-4.72025294653436,0,0
2024-02-28,-0.09140131607922,1.5777894241560697,25.0466306252686,-2.9765184703449648,-4.722858559967224,0,0
2024-02-29,0.18271916643559,1.5786527542698798,25.060335565951572,-2.9781556600686767,-4.725451306855436,0,0
2024-03-01,0.53319443409477,1.5795118238337977,25.07397287250176,-2.979784770231176,-4.728031258490362,0,0
2024-03-04,-0.07785185222983,1.580366656426778,25.08754291922347,-2.981405845546787,-4.730598485684152,0,0
2024-03-05,-0.20789760346844,1.581217275469596,25.10104607790998,-2.983018930429867,-4.7331530587739135,0,0
2024-03-06,0.68702029249927,1.5820637042262196,25.11448271786534,-2.9846240689974106,-4.73569504762583,0,0
2024-03-07,1.25804030268152,1.5829059658051696,25.127853205925938,-2.986221305071626,-4.738224521639247,0,0
2024-03-08,-0.88411419929941,1.5837440831608596,25.141157906481794,-2.9878106821824795,-4.740741549750697,0,0
2024-03-11,0.96061975159869,1.5845780790949247,25.154397181497647,-2.9893922435702116,-4.7432462004378895,0,0
2024-03-12,0.06371602048168,1.5854079762575337,25.167571390533777,-2.9909660321878295,-4.745738541723651,0,0
2024-03-13,3.19675790628683,1.5862337971486868,25.180680890766613,-2.992532090703564,-4.7482186411798235,0,0
2024-03-14,-0.38320318658367997,1.587055564119499,25.193726037009107,-2.9940904615033057,-4.750686565931116,0,0
2024-03-15,1.85292761881015,1.5878732993734679,25.20670718173086,-2.9956411866930086,-4.7531423826589165,0,0
2024-03-18,0.0486168718464,1.5886870249677314,25.219624675078077,-2.9971843081010756,-4.755586157605066,0,0
2024-03-19,-1.37039300266247,1.5894967628143053,25.232478864893228,-2.998719867280705,-4.758017956575573,0,0
2024-03-20,-0.49401068240525003,1.5903025346813133,25.245270096734558,-3.0002479055122215,-4.760437844944315,0,0
2024-03-21,0.19790665216677,1.5911043621941996,25.257998713895358,-3.001768463805379,-4.762845887656671,0,0
2024-03-22,-1.2558487186443998,1.5919022668369294,25.270665057423,-3.0032815829016353,-4.765242149233136,0,0
2024-03-25,0.27489503641430996,1.5926962699531764,25.2832694661378,-3.004787303276403,-4.767626693772876,0,0
2024-03-26,-0.27489503641432,1.5934863927474976,25.295812276651663,-3.0062856651412804,-4.76999958495727,0,0
2024-03-27,-0.08762558461157,1.5942726562864944,25.30829382338652,-3.0077767084462494,-4.772360886053384,0,0
2024-03-28,0.2751356891507,1.5950550814999622,25.320714438592574,-3.0092604728818593,-4.774710659917433,0,0
2024-04-01,1.05597649691964,1.5958336891820264,25.333074452366333,-3.0107369978813785,-4.777048968998185,0,0
2024-04-02,0.59143019433597,1.5966084999922674,25.345374192668466,-3.012206322622929,-4.779375875340349,0,0
2024-04-03,2.97733883462225,1.5973795344568318,25.357613985341448,-3.013668486031595,-4.781691440587901,0,0
2024-04-04,1.26786878532215,1.5981468129695338,25.369794154127046,-3.0151235267815077,-4.783995725987398,0,0
2024-04-05,-0.16497692716825,1.5989103557929434,25.381915020683586,-3.0165714832979127,-4.78628879239125,0,0
2024-04-08,0.8806469090439899,1.599670183059463,25.39397690460305,-3.0180123937592103,-4.788570700260945,0,0
2024-04-09,0.21020268892719,1.6004263147723934,25.405980123427987,-3.0194462960989754,-4.790841509670252,0,0
2024-04-10,-0.09336392269701001,1.6011787708069873,25.417924992668258,-3.0208732280079587,-4.793101280308392,0,0
2024-04-11,-0.70307789243862,1.6019275709114933,25.42981182581759,-3.022293226936064,-4.7953500714831625,0,0
2024-04-12,0.12927474866024,1.6026727347081862,25.44164093436994,-3.023706330094303,-4.797587942124043,0,0
2024-04-15,2.81382566303777,1.6034142816943902,25.453412627835732,-3.0251125744567338,-4.799814950785258,0,0
2024-04-16,-1.6927148262715,1.6041522312434877,25.465127213757878,-3.026511996762378,-4.802031155648814,0,0
2024-04-17,0.8556985206100299,1.60488660260592,25.47678499772766,-3.027904633517114,-4.804236614527499,0,0
2024-04-18,2.23166663012417,1.6056174149101765,25.48838628340043,-3.029290520995555,-4.806431384867856,0,0
2024-04-19,1.3754776536381301,1.6063446871637734,25.49993137251116,-3.0306696952429064,-4.808615523753125,0,0
2024-04-22,-0.03331636471842,1.607068438254223,25.51142056488981,-3.0320421920768,-4.810789087906148,0,0
2024-04-23,-0.22244984563269,1.6077886869499929,25.522854158476562,-3.033408047089116,-4.812952133692254,0,0
2024-04-24,-0.52470041044125,1.6085054519014539,25.53423244933688,-3.034767295647781,-4.815104717122106,0,0
2024-04-25,2.29055414986754,1.6092187516418206,25.545555731676426,-3.03611997289855,-4.817246893854522,0,0
2024-04-26,-0.032827392489260004,1.6099286045880798,25.556824297855798,-3.037466113766767,-4.819378719199267,0,0
2024-04-29,1.9506503988563701,1.6106350290419114,25.568038438405154,-3.0388057529591115,-4.821500248119815,0,0
2024-04-30,-2.049186837508,1.611338043190598,25.57919844203866,-3.040138924965326,-4.823611535236085,0,0
2024-05-01,-0.26324649216452,1.6120376651079271,25.590304595668798,-3.041465664059923,-4.82571263482715,0,0
2024-05-02,-1.2933317917676501,1.6127339127550835,25.601357184420536,-3.0427860043038795,-4.82780360083391,0,0
2024-05-03,1.75356458859796,1.6134268039815314,25.612356491645333,-3.044099979546309,-4.829884486861752,0,0
2024-05-06,1.32495137836593,1.6141163565258894,25.623302798935033,-3.0454076234261223,-4.831955346183167,0,0
2024-05-07,-0.19438071566325,1.6148025880167953,25.63419638613558,-3.046708969373665,-4.8340162317403585,0,0
2024-05-08,-1.38234373947357,1.6154855159737636,25.64503753136065,-3.048004050612346,-4.8360671961478054,0,0
2024-05-09,0.99243475763408,1.6161651578080327,25.65582651100508,-3.049292900160243,-4.838108291694819,0,0
2024-05-10,1.8493154614805,1.6168415308234048,25.666563599758216,-3.0505755508316947,-4.840139570348052,0,0
2024-05-13,2.33744184374709,1.6175146522170774,25.67724907061711,-3.051852035238879,-4.842161083754009,0,0
2024-05-14,3.05413556727119,1.618184539080466,25.68788319489956,-3.053122385793372,-4.844172883241507,0,0
2024-05-15,0.32248886300245,1.6188512084000182,25.69846624225707,-3.0543866347076927,-4.846175019824125,0,0
2024-05-16,-1.57179861018675,1.6195146770580218,25.70899848068765,-3.0556448139968344,-4.848167544202631,0,0
2024-05-17,3.31721954064959,1.6201749618334023,25.719480176548483,-3.0568969554797785,-4.850150506767375,0,0
2024-05-20,0.60131157340297,1.620832079402514,25.729911594568488,-3.0581430907809923,-4.852123957600665,0,0
2024-05-21,0.6172529764052,1.6214860463399234,25.740292997860752,-3.059383251331919,-4.854087946479124,0,0
2024-05-22,-5.03786762808362,1.6221368791191841,25.75062464793483,-3.060617468372441,-4.8560425228760105,1,1
2024-05-23,-1.0532860973531901,1.6227845941136054,25.76090680470895,-3.061845772952343,-4.857987735963531,0,0
2024-05-24,-0.792085553535,1.6234292075970111,25.77113972652205,-3.063068195932749,-4.859923634615118,0,0
2024-05-28,2.00959982729005,1.6240707357444941,25.781323670145778,-3.0642847679875516,-4.861850267407696,0,0
2024-05-29,-1.4461603129634701,1.6247091946331609,25.791458890796285,-3.065495519604826,-4.863767682623918,0,0
2024-05-30,-2.81738708028639,1.6253446002428704,25.801545642145964,-3.066700481088232,-4.865675928254382,0,0
2024-05-31,-1.3359344858423499,1.6259769684569645,25.811584176335053,-3.0678996825583944,-4.86757505199983,0,0
2024-06-03,1.4429002560831599,1.6266063150629935,25.821574743983145,-3.069093153954285,-4.8694651012733186,0,0
2024-06-04,-2.79693436772657,1.627232655753432,25.83151759420055,-3.0702809250345764,-4.871346123202379,0,0
2024-06-05,1.5598963957449201,1.6278560061263903,25.841412974599592,-3.071463025378992,-4.873218164631145,0,0
2024-06-06,1.53592672820596,1.6284763816863168,25.851261131305762,-3.0726394843896374,-4.875081272122465,0,0
2024-06-07,-4.27913134148148,1.6290937978446964,25.861062308968794,-3.0738103312923264,-4.876935491960003,1,0
2024-06-10,1.37003130661289,1.629708269920739,25.870816750773606,-3.074975595137885,-4.8787808701503,0,0
2024-06-11,-0.73793375399378,1.6303198131420649,25.88052469845118,-3.076135304803451,-4.88061745242484,0,0
2024-06-12,1.28510288750422,1.6309284426453796,25.890186392289266,-3.0772894889937574,-4.882445284242068,0,0
2024-06-13,-1.6283752901125,1.6315341734771471,25.89980207114307,-3.0784381762424027,-4.884264410789418,0,0
2024-06-14,0.9604300840204101,1.6321370205942531,25.9093719724458,-3.079581394913114,-4.886074876985305,0,0
2024-06-17,-0.65031933539331,1.6327369988646632,25.918896332219088,-3.0807191732009933,-4.887876727481096,0,0
2024-06-18,0.89172578790372,1.6333341230680745,25.92837538508335,-3.0818515391337535,-4.889670006663074,0,0
